"","sat","tothrs","hsize","hsrank","colgpa","athlete","female","white","black"
"344",1060,65,7.45,260,3.8499999,"FALSE","TRUE","TRUE","FALSE"
"345",790,71,2,7,2.46,"FALSE","TRUE","TRUE","FALSE"
"346",880,22,4.17,101,1.09,"FALSE","FALSE","TRUE","FALSE"
"347",1000,69,0.53,16,3.28,"FALSE","TRUE","TRUE","FALSE"
"348",990,46,3.3,60,2.3800001,"FALSE","TRUE","TRUE","FALSE"
"349",1040,41,3.3,76,2.3,"FALSE","FALSE","TRUE","FALSE"
"350",1040,42,2.06,12,3.28,"FALSE","TRUE","TRUE","FALSE"
"351",840,43,3.39,58,3,"FALSE","TRUE","FALSE","TRUE"
"352",1060,78,2.84,24,3.01,"FALSE","TRUE","TRUE","FALSE"
"353",950,97,2.48,96,2.3,"FALSE","TRUE","TRUE","FALSE"
"354",1030,106,2.48,19,2.3299999,"FALSE","TRUE","TRUE","FALSE"
"355",920,45,3.51,36,3.4100001,"FALSE","TRUE","TRUE","FALSE"
"356",1220,13,1.74,5,3.76,"FALSE","TRUE","TRUE","FALSE"
"357",750,43,0.1,4,1.0599999,"FALSE","TRUE","TRUE","FALSE"
"358",900,82,0.1,2,3.2,"FALSE","FALSE","FALSE","TRUE"
"359",800,70,2.56,23,1.8,"FALSE","TRUE","FALSE","TRUE"
"360",880,45,0.1,4,2.3499999,"FALSE","TRUE","TRUE","FALSE"
"361",870,42,0.1,2,3.5,"TRUE","TRUE","FALSE","TRUE"
"362",910,9,2.3,7,3.29,"FALSE","TRUE","TRUE","FALSE"
"363",880,46,1.36,92,2.05,"FALSE","FALSE","TRUE","FALSE"
"364",1100,73,1.72,137,2.97,"TRUE","FALSE","TRUE","FALSE"
"365",1180,99,1.7,97,2.51,"FALSE","FALSE","TRUE","FALSE"
"366",1210,46,0.1,3,0.55000001,"FALSE","FALSE","TRUE","FALSE"
"367",1100,71,0.05,3,2.0599999,"FALSE","FALSE","TRUE","FALSE"
"368",1180,45,2.94,7,3.29,"FALSE","TRUE","TRUE","FALSE"
"369",1070,69,3.46,86,2.3299999,"FALSE","TRUE","TRUE","FALSE"
"370",1020,68,3.46,151,2.22,"FALSE","TRUE","TRUE","FALSE"
"371",1030,12,2.55,69,2.8699999,"FALSE","TRUE","TRUE","FALSE"
"372",1060,88,3.4,130,2.8499999,"FALSE","FALSE","TRUE","FALSE"
"373",1030,46,3.37,37,3.27,"FALSE","FALSE","TRUE","FALSE"
"374",1080,121,2.47,115,2.71,"FALSE","FALSE","TRUE","FALSE"
"375",1100,62,0.71,58,2.02,"FALSE","FALSE","TRUE","FALSE"
"376",1080,3,2.61,81,2.3,"FALSE","FALSE","TRUE","FALSE"
"377",850,44,2.21,94,2.5599999,"FALSE","TRUE","TRUE","FALSE"
"378",1040,69,2.04,56,2.6400001,"FALSE","FALSE","TRUE","FALSE"
"379",1070,45,3.83,8,3.47,"FALSE","FALSE","FALSE","TRUE"
"380",850,44,3.55,15,1.5599999,"FALSE","TRUE","FALSE","TRUE"
"381",730,13,2.61,43,2.29,"FALSE","TRUE","TRUE","FALSE"
"382",1040,74,0.4,32,2.72,"FALSE","FALSE","TRUE","FALSE"
"383",1130,114,2.07,2,2.53,"FALSE","TRUE","FALSE","TRUE"
"384",1200,15,2.4,3,3.9100001,"FALSE","TRUE","TRUE","FALSE"
"385",1360,76,2.37,3,3.78,"FALSE","FALSE","TRUE","FALSE"
"386",700,43,2.38,102,2.5999999,"TRUE","FALSE","FALSE","TRUE"
"387",1120,19,0.38,6,3.1099999,"FALSE","TRUE","TRUE","FALSE"
"388",700,123,0.92,37,2,"FALSE","FALSE","FALSE","TRUE"
"389",960,98,2.9,25,2.21,"FALSE","TRUE","TRUE","FALSE"
"390",950,106,1.61,15,3.3199999,"FALSE","TRUE","TRUE","FALSE"
"391",750,99,2.15,68,2.4400001,"TRUE","FALSE","TRUE","FALSE"
"392",990,70,0.1,1,3.52,"FALSE","TRUE","FALSE","TRUE"
"393",950,104,2.06,74,1.86,"FALSE","FALSE","TRUE","FALSE"
"394",1130,96,1.3,12,2.1500001,"FALSE","TRUE","TRUE","FALSE"
"395",980,42,1.9,42,2,"TRUE","FALSE","TRUE","FALSE"
"396",800,43,1.9,30,2,"FALSE","TRUE","TRUE","FALSE"
"397",1280,78,2.4,6,3.3800001,"FALSE","TRUE","TRUE","FALSE"
"398",1070,7,0.1,2,2.4000001,"FALSE","FALSE","TRUE","FALSE"
"399",1170,77,0.1,3,3.47,"FALSE","FALSE","FALSE","FALSE"
"400",970,108,0.1,4,2.3800001,"FALSE","FALSE","TRUE","FALSE"
"401",1130,44,2.4,6,3.6199999,"FALSE","TRUE","TRUE","FALSE"
"402",860,68,2.7,55,2.8599999,"FALSE","FALSE","TRUE","FALSE"
"403",1060,105,0.1,2,3.1700001,"FALSE","TRUE","TRUE","FALSE"
"404",1090,75,0.1,1,2.6400001,"FALSE","FALSE","TRUE","FALSE"
"405",850,121,1.34,14,2.0699999,"FALSE","FALSE","FALSE","TRUE"
"406",1120,46,2.15,63,2.27,"FALSE","TRUE","TRUE","FALSE"
"407",960,44,2.16,59,2.9300001,"FALSE","TRUE","TRUE","FALSE"
"408",1270,45,3.15,1,3.76,"FALSE","FALSE","TRUE","FALSE"
"409",1130,29,3.25,5,3.1500001,"FALSE","TRUE","FALSE","TRUE"
"410",1110,23,1.99,5,3.1099999,"FALSE","FALSE","TRUE","FALSE"
"411",830,43,3.72,71,2.46,"FALSE","TRUE","TRUE","FALSE"
"412",1150,41,3.72,89,2.6099999,"FALSE","FALSE","TRUE","FALSE"
"413",1210,45,2.9,17,2.76,"FALSE","TRUE","TRUE","FALSE"
"414",870,9,3.02,67,2.22,"TRUE","FALSE","FALSE","TRUE"
"415",1010,35,1.28,13,2.9000001,"FALSE","FALSE","TRUE","FALSE"
"416",990,26,1.28,8,2.6700001,"FALSE","TRUE","TRUE","FALSE"
"417",1080,117,2.34,99,2.28,"FALSE","FALSE","TRUE","FALSE"
"418",1150,67,2.51,13,3.53,"FALSE","TRUE","TRUE","FALSE"
"419",1100,70,0.1,1,2.8599999,"FALSE","FALSE","FALSE","TRUE"
"420",940,44,0.1,2,1.87,"FALSE","TRUE","FALSE","TRUE"
"421",1360,76,2.83,1,3.98,"FALSE","FALSE","TRUE","FALSE"
"422",820,70,0.1,2,2.52,"FALSE","TRUE","FALSE","TRUE"
"423",760,41,0.1,3,1.0700001,"FALSE","TRUE","FALSE","TRUE"
"424",680,8,0.91,13,2.04,"TRUE","TRUE","FALSE","TRUE"
"425",880,71,1.48,36,2.21,"FALSE","TRUE","TRUE","FALSE"
"426",1170,69,0.1,2,2.71,"FALSE","TRUE","TRUE","FALSE"
"427",1220,66,0.1,3,2.76,"TRUE","FALSE","FALSE","FALSE"
"428",1020,44,0.1,1,2.8699999,"FALSE","TRUE","TRUE","FALSE"
"429",910,42,0.1,2,2.5,"FALSE","TRUE","TRUE","FALSE"
"430",1090,114,0.1,2,3.1199999,"FALSE","TRUE","TRUE","FALSE"
"431",990,105,0.1,3,3.1300001,"FALSE","TRUE","TRUE","FALSE"
"432",910,67,0.1,3,2.8599999,"FALSE","FALSE","TRUE","FALSE"
"433",1120,45,0.1,4,2.1099999,"FALSE","TRUE","TRUE","FALSE"
"434",1090,59,0.1,3,1.8,"FALSE","FALSE","TRUE","FALSE"
"435",1090,11,0.1,1,3,"FALSE","TRUE","TRUE","FALSE"
"436",880,5,0.1,4,2.23,"FALSE","TRUE","TRUE","FALSE"
"437",1060,45,0.1,2,3.6400001,"FALSE","FALSE","TRUE","FALSE"
"438",930,103,0.1,3,3.28,"FALSE","TRUE","TRUE","FALSE"
"439",730,67,0.1,1,3.0899999,"FALSE","TRUE","TRUE","FALSE"
"440",970,72,0.1,1,3.3099999,"FALSE","TRUE","TRUE","FALSE"
"441",900,73,0.1,4,1.83,"FALSE","TRUE","TRUE","FALSE"
"442",1120,45,0.1,1,3.76,"FALSE","FALSE","TRUE","FALSE"
"443",1000,44,2.75,92,1.37,"FALSE","TRUE","TRUE","FALSE"
"444",1130,42,2.75,108,2.78,"FALSE","TRUE","TRUE","FALSE"
"445",860,73,2.65,30,3.46,"FALSE","TRUE","TRUE","FALSE"
"446",830,43,2.75,146,2.2,"FALSE","TRUE","TRUE","FALSE"
"447",910,104,2.61,116,2.25,"FALSE","TRUE","TRUE","FALSE"
"448",1050,93,2.61,50,2.6500001,"FALSE","TRUE","TRUE","FALSE"
"449",930,43,2.75,117,2.0599999,"FALSE","TRUE","TRUE","FALSE"
"450",1050,19,2.32,34,3.3399999,"FALSE","TRUE","TRUE","FALSE"
"451",1240,113,2.42,3,3.8599999,"FALSE","TRUE","TRUE","FALSE"
"452",1230,8,1.03,6,2.97,"FALSE","FALSE","TRUE","FALSE"
"453",830,114,4.57,279,1.92,"TRUE","FALSE","TRUE","FALSE"
"454",950,72,5.15,181,1.9299999,"FALSE","FALSE","TRUE","FALSE"
"455",1200,15,3,53,2.3299999,"FALSE","TRUE","TRUE","FALSE"
"456",1180,33,4.25,28,3.5799999,"FALSE","TRUE","TRUE","FALSE"
"457",1200,76,0.37,2,3.51,"FALSE","FALSE","TRUE","FALSE"
"458",1010,95,1.86,47,1.8099999,"FALSE","TRUE","TRUE","FALSE"
"459",1160,116,1.99,17,3.4200001,"FALSE","TRUE","TRUE","FALSE"
"460",1070,49,0.13,3,2.6600001,"FALSE","TRUE","TRUE","FALSE"
"461",820,19,0.98,16,2.47,"TRUE","FALSE","TRUE","FALSE"
"462",1000,107,0.36,17,2.4200001,"FALSE","FALSE","TRUE","FALSE"
"463",1120,43,1.64,27,2.73,"FALSE","FALSE","TRUE","FALSE"
"464",740,42,0.61,8,2.0699999,"TRUE","FALSE","TRUE","FALSE"
"465",670,107,0.76,58,1.89,"TRUE","FALSE","FALSE","TRUE"
"466",980,62,4.5,67,2.3099999,"FALSE","FALSE","TRUE","FALSE"
"467",1130,106,0.12,3,2.8199999,"FALSE","TRUE","TRUE","FALSE"
"468",1240,105,2.29,11,3.45,"FALSE","FALSE","TRUE","FALSE"
"469",720,75,0.1,7,2.23,"TRUE","FALSE","FALSE","FALSE"
"470",690,75,2.14,86,1.72,"TRUE","FALSE","FALSE","TRUE"
"471",1210,24,0.1,1,3.0899999,"FALSE","TRUE","TRUE","FALSE"
"472",1120,43,3.3,20,2.3299999,"FALSE","TRUE","TRUE","FALSE"
"473",1020,44,1.84,12,2.1800001,"FALSE","TRUE","TRUE","FALSE"
"474",1040,43,3.2,41,2.8,"FALSE","FALSE","TRUE","FALSE"
"475",1080,42,3.73,73,3.1400001,"FALSE","TRUE","TRUE","FALSE"
"476",1080,44,3.73,48,3.25,"FALSE","FALSE","TRUE","FALSE"
"477",1130,23,3.47,2,2.99,"FALSE","FALSE","TRUE","FALSE"
"478",1120,47,3.38,77,2.6800001,"FALSE","TRUE","TRUE","FALSE"
"479",1120,45,3.38,71,3.1700001,"FALSE","TRUE","TRUE","FALSE"
"480",1190,21,2.69,1,3.78,"FALSE","FALSE","FALSE","TRUE"
"481",1010,98,0.68,25,1.9,"FALSE","TRUE","TRUE","FALSE"
"482",1210,116,5.56,159,2.71,"FALSE","FALSE","TRUE","FALSE"
"483",1020,68,6.97,463,2,"TRUE","FALSE","TRUE","FALSE"
"484",1060,72,6.97,70,3.2,"FALSE","TRUE","TRUE","FALSE"
"485",790,44,8.15,258,2.1800001,"FALSE","TRUE","TRUE","FALSE"
"486",1220,70,6.97,3,3.9300001,"FALSE","TRUE","TRUE","FALSE"
"487",850,76,6.97,257,1.86,"FALSE","FALSE","TRUE","FALSE"
"488",900,71,6.97,106,2.51,"FALSE","TRUE","TRUE","FALSE"
"489",1020,42,6.1,207,2.5,"FALSE","TRUE","TRUE","FALSE"
"490",1090,120,4.72,67,2.5,"TRUE","FALSE","TRUE","FALSE"
"491",1130,42,6.14,123,3.4200001,"FALSE","TRUE","TRUE","FALSE"
"492",1130,67,2.69,40,2.76,"FALSE","FALSE","TRUE","FALSE"
"493",910,70,2.69,51,3.28,"FALSE","TRUE","TRUE","FALSE"
"494",1040,103,2.1,24,2.5,"FALSE","TRUE","TRUE","FALSE"
"495",1160,43,4.94,2,3.73,"FALSE","FALSE","TRUE","FALSE"
"496",1030,44,4.63,109,2.5,"FALSE","FALSE","TRUE","FALSE"
"497",1040,67,4.14,61,2.3900001,"FALSE","TRUE","TRUE","FALSE"
"498",1070,44,4.63,67,2.6800001,"FALSE","TRUE","TRUE","FALSE"
"499",1010,45,4.63,68,2.8800001,"FALSE","FALSE","TRUE","FALSE"
"500",750,44,2.25,48,2.6199999,"FALSE","FALSE","TRUE","FALSE"
"501",950,68,0.44,11,2.6800001,"FALSE","TRUE","TRUE","FALSE"
"502",750,76,4.12,178,1.88,"TRUE","FALSE","TRUE","FALSE"
"503",1060,72,0.87,16,3.4300001,"FALSE","TRUE","TRUE","FALSE"
"504",990,33,4.75,142,0.25,"FALSE","TRUE","TRUE","FALSE"
"505",1360,109,4.11,13,3.95,"FALSE","FALSE","TRUE","FALSE"
"506",1080,45,3.86,33,1.8200001,"FALSE","TRUE","TRUE","FALSE"
"507",890,41,3.86,139,2.46,"FALSE","TRUE","TRUE","FALSE"
"508",1180,15,3.56,34,2.0999999,"FALSE","FALSE","TRUE","FALSE"
"509",1120,41,1.37,20,2.23,"FALSE","TRUE","TRUE","FALSE"
"510",990,37,1.18,23,2.96,"FALSE","FALSE","TRUE","FALSE"
"511",1100,75,0.1,2,2.0699999,"FALSE","FALSE","TRUE","FALSE"
"512",1150,45,4,11,3.4100001,"FALSE","FALSE","TRUE","FALSE"
"513",970,96,0.1,4,1.98,"TRUE","FALSE","TRUE","FALSE"
"514",950,101,3.5,54,2.71,"FALSE","TRUE","TRUE","FALSE"
"515",960,45,0.1,6,2.52,"FALSE","FALSE","TRUE","FALSE"
"516",1220,46,4,3,3.22,"FALSE","TRUE","TRUE","FALSE"
"517",930,68,0.95,24,2.1300001,"FALSE","FALSE","TRUE","FALSE"
"518",1350,45,0.91,13,3.6400001,"FALSE","FALSE","TRUE","FALSE"
"519",1280,10,0.91,4,3.48,"FALSE","FALSE","TRUE","FALSE"
"520",1020,46,0.75,29,2.6600001,"FALSE","FALSE","TRUE","FALSE"
"521",940,45,1.01,1,2.5799999,"FALSE","TRUE","FALSE","TRUE"
"522",1160,43,5.19,30,3.1300001,"FALSE","FALSE","TRUE","FALSE"
"523",1020,9,4.5,39,3.24,"TRUE","TRUE","TRUE","FALSE"
"524",850,46,5.16,132,2,"FALSE","TRUE","TRUE","FALSE"
"525",1260,108,4,157,2.5,"FALSE","FALSE","TRUE","FALSE"
"526",890,42,5.16,321,1.14,"FALSE","TRUE","TRUE","FALSE"
"527",940,47,5.19,135,1.63,"FALSE","TRUE","TRUE","FALSE"
"528",1160,104,4,60,3.0599999,"FALSE","FALSE","TRUE","FALSE"
"529",1040,69,4.3,186,2.26,"FALSE","FALSE","TRUE","FALSE"
"530",1010,16,4.33,60,2.8800001,"FALSE","TRUE","TRUE","FALSE"
"531",1070,44,5.19,36,2.8699999,"FALSE","TRUE","TRUE","FALSE"
"532",1160,99,2.53,44,3.1199999,"FALSE","TRUE","TRUE","FALSE"
"533",1040,48,1.34,2,2.75,"FALSE","TRUE","FALSE","TRUE"
"534",1060,45,0.1,2,3.1700001,"FALSE","TRUE","TRUE","FALSE"
"535",900,43,0.1,5,2.73,"TRUE","FALSE","TRUE","FALSE"
"536",910,45,0.1,4,1.64,"FALSE","TRUE","TRUE","FALSE"
"537",1130,72,0.1,2,3.4100001,"FALSE","TRUE","TRUE","FALSE"
"538",1000,41,1.02,12,2.76,"FALSE","TRUE","TRUE","FALSE"
"539",890,42,0.1,4,2.4200001,"FALSE","TRUE","TRUE","FALSE"
"540",1030,41,2.04,12,1.6900001,"FALSE","TRUE","TRUE","FALSE"
"541",1190,17,0.1,1,3.26,"FALSE","TRUE","TRUE","FALSE"
"542",1150,79,4.5,9,3.1600001,"FALSE","FALSE","TRUE","FALSE"
"543",1290,43,3.75,2,3.53,"FALSE","FALSE","TRUE","FALSE"
"544",1180,19,1.42,6,3.48,"FALSE","FALSE","TRUE","FALSE"
"545",1220,68,4.23,64,2.0599999,"FALSE","FALSE","TRUE","FALSE"
"546",1100,45,0.42,3,2.1700001,"FALSE","FALSE","FALSE","TRUE"
"547",1030,17,1.5,25,2.54,"FALSE","TRUE","TRUE","FALSE"
"548",960,43,0.32,3,3.1300001,"FALSE","TRUE","TRUE","FALSE"
"549",1080,44,2.11,39,3.4300001,"FALSE","TRUE","TRUE","FALSE"
"550",980,69,5.68,384,1.97,"TRUE","FALSE","TRUE","FALSE"
"551",880,43,6.24,80,1.6,"FALSE","TRUE","TRUE","FALSE"
"552",1090,71,4.12,34,2.8,"FALSE","FALSE","TRUE","FALSE"
"553",800,51,6.48,307,2.0799999,"FALSE","TRUE","TRUE","FALSE"
"554",960,108,5.08,91,1.8,"FALSE","FALSE","TRUE","FALSE"
"555",1100,69,7.03,346,2.8599999,"FALSE","FALSE","TRUE","FALSE"
"556",870,73,1.27,35,2.71,"FALSE","TRUE","TRUE","FALSE"
"557",960,98,5.11,84,2.1199999,"FALSE","FALSE","TRUE","FALSE"
"558",870,73,2.27,27,2.4400001,"TRUE","TRUE","TRUE","FALSE"
"559",1140,69,3.5,143,2.46,"FALSE","FALSE","TRUE","FALSE"
"560",1170,83,4.35,123,2.8299999,"FALSE","FALSE","TRUE","FALSE"
"561",1140,42,5.22,41,3,"FALSE","FALSE","TRUE","FALSE"
"562",1210,42,0.53,5,3.5699999,"FALSE","FALSE","TRUE","FALSE"
"563",1020,75,1.5,21,3.8800001,"FALSE","TRUE","TRUE","FALSE"
"564",1050,67,4.71,130,2.3,"FALSE","TRUE","TRUE","FALSE"
"565",1130,72,4.71,63,2.8099999,"FALSE","FALSE","TRUE","FALSE"
"566",1160,43,4.14,52,2.5999999,"FALSE","FALSE","TRUE","FALSE"
"567",1070,69,3.96,71,3.2,"FALSE","FALSE","TRUE","FALSE"
"568",1020,4,5.05,183,2.3900001,"FALSE","FALSE","TRUE","FALSE"
"569",940,72,3.42,24,2.47,"FALSE","FALSE","TRUE","FALSE"
"570",950,65,3.74,87,1.97,"FALSE","FALSE","TRUE","FALSE"
"571",910,45,1.37,44,2.52,"FALSE","TRUE","TRUE","FALSE"
"572",1240,106,4.12,18,2.96,"FALSE","TRUE","TRUE","FALSE"
"573",970,43,2.23,43,3.2,"FALSE","FALSE","TRUE","FALSE"
"574",1140,43,1.71,83,2.53,"FALSE","TRUE","TRUE","FALSE"
"575",940,45,3.33,53,1.64,"FALSE","TRUE","TRUE","FALSE"
"576",940,98,3.83,53,2.79,"FALSE","FALSE","TRUE","FALSE"
"577",790,112,6.77,96,2.71,"TRUE","TRUE","TRUE","FALSE"
"578",1190,74,3.52,23,3.3399999,"FALSE","FALSE","TRUE","FALSE"
"579",1010,65,2.66,10,2.97,"TRUE","TRUE","TRUE","FALSE"
"580",1020,65,4.66,23,2.95,"FALSE","TRUE","TRUE","FALSE"
"581",1050,101,1.62,22,2.5999999,"TRUE","TRUE","TRUE","FALSE"
"582",1270,44,2.21,11,2.8699999,"FALSE","FALSE","TRUE","FALSE"
"583",860,100,1.13,29,2.76,"TRUE","TRUE","TRUE","FALSE"
"584",1140,62,4.54,36,3.52,"TRUE","FALSE","TRUE","FALSE"
"585",1310,97,0.52,1,3.48,"FALSE","FALSE","FALSE","FALSE"
"586",940,111,2.21,45,2.4100001,"FALSE","FALSE","TRUE","FALSE"
"587",1110,112,5.04,131,2.74,"FALSE","TRUE","TRUE","FALSE"
"588",970,124,4.01,75,2.9000001,"FALSE","FALSE","TRUE","FALSE"
"589",1140,44,4.99,28,3.1800001,"FALSE","TRUE","TRUE","FALSE"
"590",970,66,1.42,39,2.28,"FALSE","FALSE","TRUE","FALSE"
"591",840,71,1.42,57,2.4000001,"FALSE","TRUE","TRUE","FALSE"
"592",1150,45,0.47,12,3.1700001,"FALSE","FALSE","TRUE","FALSE"
"593",1020,66,3.9,83,2.1099999,"FALSE","FALSE","TRUE","FALSE"
"594",1210,45,3.83,75,3.3499999,"FALSE","TRUE","TRUE","FALSE"
"595",900,67,2.68,38,2.74,"FALSE","FALSE","TRUE","FALSE"
"596",850,43,2.56,39,2.5999999,"TRUE","FALSE","TRUE","FALSE"
"597",1320,78,0.1,2,2.8699999,"FALSE","TRUE","TRUE","FALSE"
"598",1010,43,3.4,88,2.4000001,"FALSE","TRUE","TRUE","FALSE"
"599",920,66,2.9,113,2.1099999,"FALSE","TRUE","TRUE","FALSE"
"600",1330,44,2.18,6,4,"FALSE","FALSE","TRUE","FALSE"
"601",880,76,0.26,4,2.78,"FALSE","FALSE","TRUE","FALSE"
"602",1160,120,0.93,12,2.9400001,"FALSE","TRUE","TRUE","FALSE"
"603",1090,74,2.15,7,2.7,"FALSE","FALSE","TRUE","FALSE"
"604",1030,33,0.1,4,1.41,"FALSE","FALSE","TRUE","FALSE"
"605",1150,76,0.94,13,2.51,"FALSE","TRUE","TRUE","FALSE"
"606",1020,44,1.48,30,3.1800001,"FALSE","FALSE","TRUE","FALSE"
"607",1030,69,1.2,68,1.97,"FALSE","FALSE","TRUE","FALSE"
"608",1380,79,1.23,1,3.8,"FALSE","FALSE","TRUE","FALSE"
"609",1240,109,1.97,3,3.4400001,"FALSE","FALSE","TRUE","FALSE"
"610",1320,46,2.61,10,4,"FALSE","TRUE","TRUE","FALSE"
"611",990,44,3.85,93,2.5,"FALSE","TRUE","TRUE","FALSE"
"612",940,74,3.89,33,2.72,"FALSE","TRUE","TRUE","FALSE"
"613",980,69,3.21,108,2.53,"FALSE","FALSE","TRUE","FALSE"
"614",1120,75,3.21,31,3.29,"FALSE","TRUE","TRUE","FALSE"
"615",970,68,1.25,36,3.02,"FALSE","TRUE","TRUE","FALSE"
"616",1010,76,1.25,47,2.78,"FALSE","TRUE","TRUE","FALSE"
"617",1120,70,1.25,87,2.0599999,"FALSE","FALSE","TRUE","FALSE"
"618",1110,111,0.6,12,2.72,"FALSE","FALSE","TRUE","FALSE"
"619",1430,103,2.85,14,3.55,"TRUE","FALSE","TRUE","FALSE"
"620",900,48,2.5,10,2,"FALSE","TRUE","TRUE","FALSE"
"621",1230,74,2.95,43,2.8399999,"FALSE","FALSE","TRUE","FALSE"
"622",1240,65,1.3,49,2.3599999,"FALSE","TRUE","TRUE","FALSE"
"623",1090,74,3.2,6,3.8800001,"FALSE","FALSE","FALSE","FALSE"
"624",820,4,0.05,2,2.3099999,"TRUE","TRUE","TRUE","FALSE"
"625",1000,33,2.51,93,2.25,"FALSE","FALSE","TRUE","FALSE"
"626",1050,71,0.1,5,3.21,"FALSE","TRUE","TRUE","FALSE"
"627",1090,20,2.36,57,2.5899999,"FALSE","TRUE","TRUE","FALSE"
"628",1100,103,2.25,112,3.2,"FALSE","FALSE","TRUE","FALSE"
"629",860,105,6.55,100,2.8699999,"FALSE","TRUE","TRUE","FALSE"
"630",1320,124,4.28,171,2.6700001,"FALSE","FALSE","TRUE","FALSE"
"631",1190,38,0.1,4,2.4400001,"FALSE","TRUE","TRUE","FALSE"
"632",1010,42,0.1,4,2.6400001,"FALSE","TRUE","TRUE","FALSE"
"633",1090,76,1.72,8,2.4200001,"FALSE","TRUE","TRUE","FALSE"
"634",940,43,1.8,52,3,"FALSE","TRUE","TRUE","FALSE"
"635",990,65,6.25,19,2.95,"FALSE","TRUE","TRUE","FALSE"
"636",1180,44,6,25,3.25,"FALSE","TRUE","FALSE","FALSE"
"637",1210,65,3.65,90,2.6800001,"FALSE","FALSE","TRUE","FALSE"
"638",1250,107,3.37,56,2.73,"FALSE","FALSE","TRUE","FALSE"
"639",950,72,3.28,29,1.29,"FALSE","FALSE","TRUE","FALSE"
"640",1010,105,3.27,66,2.8,"FALSE","TRUE","TRUE","FALSE"
"641",1060,42,2.6,45,2,"FALSE","TRUE","TRUE","FALSE"
"642",1000,42,2.6,68,1.64,"FALSE","FALSE","TRUE","FALSE"
"643",1030,108,1.05,6,3.95,"FALSE","TRUE","TRUE","FALSE"
"644",810,46,2.79,23,2.4400001,"FALSE","TRUE","TRUE","FALSE"
"645",1160,41,2.79,6,3.76,"FALSE","FALSE","TRUE","FALSE"
"646",980,33,0.22,13,2.4100001,"FALSE","FALSE","TRUE","FALSE"
"647",1000,66,2.76,70,2.76,"FALSE","FALSE","TRUE","FALSE"
"648",1170,46,2.52,10,3.6600001,"FALSE","TRUE","TRUE","FALSE"
"649",1190,109,2.65,20,3.21,"FALSE","TRUE","TRUE","FALSE"
"650",1180,43,3.08,59,3.3299999,"FALSE","TRUE","TRUE","FALSE"
"651",1190,101,2.61,46,2.71,"FALSE","TRUE","TRUE","FALSE"
"652",780,1,2.49,55,2.8199999,"FALSE","FALSE","TRUE","FALSE"
"653",1010,45,1.29,11,3.4100001,"FALSE","FALSE","FALSE","TRUE"
"654",850,60,3.58,135,1.77,"TRUE","FALSE","TRUE","FALSE"
"655",1240,73,3.58,1,3.6099999,"FALSE","TRUE","TRUE","FALSE"
"656",1060,77,2.99,149,1.77,"TRUE","FALSE","TRUE","FALSE"
"657",1180,18,4.01,158,2.55,"FALSE","FALSE","TRUE","FALSE"
"658",830,71,3.93,134,2.7,"FALSE","TRUE","TRUE","FALSE"
"659",1070,44,4.16,120,2.3099999,"FALSE","FALSE","TRUE","FALSE"
"660",1090,8,5.95,319,2.02,"FALSE","FALSE","TRUE","FALSE"
"661",1000,42,1.39,44,2.9200001,"FALSE","TRUE","TRUE","FALSE"
"662",860,101,0.48,2,2.75,"FALSE","TRUE","TRUE","FALSE"
"663",1000,74,2.49,28,2.1800001,"FALSE","TRUE","TRUE","FALSE"
"664",1150,101,2.69,99,2.3599999,"FALSE","FALSE","TRUE","FALSE"
"665",1150,76,2.77,43,3.53,"FALSE","FALSE","TRUE","FALSE"
"666",1230,72,1.96,6,3.8699999,"FALSE","FALSE","TRUE","FALSE"
"667",1120,69,3.36,23,2.5699999,"FALSE","FALSE","TRUE","FALSE"
"668",870,22,3.62,105,1.36,"FALSE","FALSE","FALSE","TRUE"
"669",1190,45,1.32,34,2.1099999,"FALSE","TRUE","TRUE","FALSE"
"670",1060,33,1.32,58,3.5,"FALSE","TRUE","TRUE","FALSE"
"671",1050,45,3.82,9,2.5799999,"FALSE","TRUE","TRUE","FALSE"
"672",930,66,3.44,21,3.4000001,"FALSE","TRUE","TRUE","FALSE"
"673",1030,111,3.8,9,2.79,"FALSE","FALSE","FALSE","FALSE"
"674",970,106,0.1,2,2.7,"FALSE","TRUE","TRUE","FALSE"
"675",1150,78,4.85,70,2.8800001,"FALSE","FALSE","TRUE","FALSE"
"676",1020,42,4.8,167,2.4200001,"FALSE","TRUE","TRUE","FALSE"
"677",1170,76,4.85,22,3.4200001,"FALSE","TRUE","TRUE","FALSE"
"678",1000,44,4.8,149,3.0599999,"FALSE","TRUE","TRUE","FALSE"
"679",1140,78,0.1,7,3.29,"FALSE","FALSE","FALSE","FALSE"
"680",1070,10,3.04,19,2.5599999,"FALSE","TRUE","TRUE","FALSE"
"681",940,71,4.2,140,1.97,"FALSE","TRUE","FALSE","FALSE"
"682",1040,12,4.2,84,2.48,"FALSE","FALSE","TRUE","FALSE"
"683",1100,69,2.92,33,2.4400001,"FALSE","FALSE","TRUE","FALSE"
"684",1070,67,0.92,18,2.74,"FALSE","TRUE","TRUE","FALSE"
"685",1150,8,5.66,147,2.8299999,"FALSE","FALSE","TRUE","FALSE"
"686",1030,69,5.73,312,2.6600001,"FALSE","TRUE","TRUE","FALSE"
"687",1410,45,4.2,36,4,"FALSE","FALSE","TRUE","FALSE"
"688",1040,6,2.54,120,2.8499999,"FALSE","FALSE","TRUE","FALSE"
